timestamp,benchmark,test_id,difficulty,success,num_moves,tokens_used,time_seconds,error,instance_id,size,complexity,similarity,parse_mode,lenient_rescue,model_id,model_tag,reasoning,temperature,backend,block_index,arm_order,schedule_hash,run_config_hash,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,requested_max_tokens,requested_reasoning,retries,retry_errors,response_model,provider,system_fingerprint
2026-07-30T13:23:51.985658+00:00,rubiks,15,5,False,0,666,4.617241859436035,Cube not solved,rubiksnom-d05-i015,3x3x3,5,0.2407,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,13,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,42,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T13:32:16.259204+00:00,rubiks,34,5,False,0,666,1.74159836769104,Cube not solved,rubiksnom-d05-i034,3x3x3,5,0.2407,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,17,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,42,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T14:45:44.061861+00:00,rubiks,12,5,False,0,666,2.3760759830474854,Cube not solved,rubiksnom-d05-i012,3x3x3,5,0.2963,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,40,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,42,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:07:57.713771+00:00,rubiks,5,5,False,0,676,3.3852548599243164,Cube not solved,rubiksnom-d05-i005,3x3x3,5,0.5556,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,45,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,52,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:28:41.853046+00:00,rubiks,44,5,False,0,665,1.5129778385162354,Cube not solved,rubiksnom-d05-i044,3x3x3,5,0.2778,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,54,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,41,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:35:20.752098+00:00,rubiks,42,5,False,0,666,1.8709619045257568,Cube not solved,rubiksnom-d05-i042,3x3x3,5,0.2963,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,57,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,42,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:49:17.438002+00:00,rubiks,47,5,False,0,681,2.352461099624634,Cube not solved,rubiksnom-d05-i047,3x3x3,5,0.1667,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,62,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,57,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T16:17:55.539976+00:00,rubiks,32,5,False,0,667,1.5446710586547852,Cube not solved,rubiksnom-d05-i032,3x3x3,5,0.2037,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,72,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,43,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T16:26:50.244989+00:00,rubiks,8,5,False,0,662,4.189837694168091,Cube not solved,rubiksnom-d05-i008,3x3x3,5,0.2593,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,74,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,38,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T17:09:35.981647+00:00,rubiks,21,5,False,0,660,2.384812116622925,Cube not solved,rubiksnom-d05-i021,3x3x3,5,0.3889,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,87,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,36,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
