timestamp,benchmark,test_id,difficulty,success,num_moves,tokens_used,time_seconds,error,instance_id,size,complexity,similarity,parse_mode,lenient_rescue,model_id,model_tag,reasoning,temperature,backend,block_index,arm_order,schedule_hash,run_config_hash,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,requested_max_tokens,requested_reasoning,retries,retry_errors,response_model,provider,system_fingerprint
2026-07-30T13:14:01.639805+00:00,rubiks,11,2,False,0,645,1.4739699363708496,Cube not solved,rubiksnom-d02-i011,3x3x3,2,0.4444,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,5,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,21,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T13:20:17.039713+00:00,rubiks,34,2,False,0,668,2.066282272338867,Cube not solved,rubiksnom-d02-i034,3x3x3,2,0.3889,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,10,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,44,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T13:31:36.297122+00:00,rubiks,24,2,False,0,650,2.03289794921875,Cube not solved,rubiksnom-d02-i024,3x3x3,2,0.5556,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,15,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,26,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T13:32:14.516571+00:00,rubiks,9,2,False,0,650,1.9284441471099854,Cube not solved,rubiksnom-d02-i009,3x3x3,2,0.5556,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,16,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,26,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T13:35:53.616208+00:00,rubiks,22,2,False,0,671,2.853978157043457,Cube not solved,rubiksnom-d02-i022,3x3x3,2,0.3333,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,18,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,47,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:31:00.300695+00:00,rubiks,30,2,False,0,663,2.155189275741577,Cube not solved,rubiksnom-d02-i030,3x3x3,2,0.3148,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,55,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,39,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:33:13.793514+00:00,rubiks,29,2,False,0,653,1.9895460605621338,Cube not solved,rubiksnom-d02-i029,3x3x3,2,0.3333,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,56,reason-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,29,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T15:52:01.547992+00:00,rubiks,4,2,False,0,665,2.1039979457855225,Cube not solved,rubiksnom-d02-i004,3x3x3,2,0.2963,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,64,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,41,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T16:09:08.124039+00:00,rubiks,42,2,False,0,634,2.445124864578247,Cube not solved,rubiksnom-d02-i042,3x3x3,2,0.5556,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,69,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,10,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
2026-07-30T16:26:51.746963+00:00,rubiks,37,2,False,0,657,1.5008478164672852,Cube not solved,rubiksnom-d02-i037,3x3x3,2,0.4259,strict,,openai/gpt-5.5-20260423,gpt55-base,False,unset,openrouter,75,base-first,fd2d98bc19145d78cd01bd6d15d026b0c750bd212053a5be39c7e04cc1096949,ce940593d9dd4a6b0887abccbe31ae381738ee88ec88defa94f23175d1796946,stop,624,33,0,32000,"{""effort"": ""none""}",0,,openai/gpt-5.5,OpenAI,
